account_id,observation_date,metric_group_0,metric_group_1,metric_group_2,dislike_per_month,reply_per_message,dislike_pcnt,newfriend_pcnt_chng,days_since_newfriend,is_churn
27,2020-03-01,0.5071568289845371,0.3367433072132041,-2.5419582199465007,-1.074832332576304,-1.190119063422827,-0.7898577722377893,4.151202680956145,-0.3834481131571714,False
51,2020-03-01,0.06935884987189997,1.5903806590901302,0.883563902568472,-0.5934597471048155,0.8697582642680316,-0.4684720742247308,-0.379735995519251,-0.5557568852286349,False
95,2020-03-01,0.1496332349872963,-0.9607231020378922,-0.509761171217347,0.7588810834426861,0.3547888550999212,-0.0855444730155204,0.0733578949642194,-0.5557568852286349,False
123,2020-03-01,-0.5778610335290898,-0.9607231020378922,-1.2188122725502653,0.9601409891073254,-0.9092267174094324,1.1627117628503925,0.8889268521626047,-0.4696024991929031,False
189,2020-03-01,-0.9866775334551741,-0.9607231020378922,-2.91117916711458,-1.074832332576304,-1.190119063422827,0.8170706214117985,-0.1984984241019089,0.6504045192716091,True
331,2020-03-01,0.7815118552118532,-0.9607231020378922,-0.55239777880947,-1.4569192489873644,0.495235074453856,-1.0863940626980133,1.2514019080032668,-0.6419112712643665,False
352,2020-03-01,-0.9052837780946992,-0.9607231020378922,-2.1727372727784213,-0.5934597471048155,-1.190119063422827,0.2661238069479741,0.8889268521626047,-0.5557568852286349,False
374,2020-03-01,0.9960050043810607,-0.9607231020378922,1.4278060908742987,1.1258902016305878,-0.1181420646972669,-0.7128314586777341,0.267541014187677,-0.0388305690142445,False
419,2020-03-01,0.7854416687274772,0.4534665591881635,-1.0031227673967145,0.7588810834426861,-0.62833434049788,-0.210162108644185,3.063777404691632,-0.6419112712643665,False
421,2020-03-01,1.8068261486921346,-0.05968763520976519,0.2849878391327424,1.7162259972865328,0.4736280232035549,-0.2190851410640924,-0.0566603800486662,-0.5557568852286349,False
441,2020-03-01,0.5177444876882003,1.4442047651362775,-0.2693250751700891,-0.0395635182828767,1.3847273644545588,-0.4684720742247308,0.0189866855222575,-0.6419112712643665,False
480,2020-03-01,0.2469648414753627,0.001288218088065935,0.19848237865930313,0.61361837959949,-0.6751497469491915,0.5612739722104734,0.4539567416567993,-0.6419112712643665,False
533,2020-03-01,0.18861421175801588,1.3371728087504202,-1.0660690366383363,-1.4569192489873644,0.1340877282964082,-1.0281264802165715,-0.0172609179300834,-0.3834481131571714,False
586,2020-03-01,-0.16385884434804598,-0.9607231020378922,0.7767961687416677,-0.8037373511049976,-0.0159890453455383,-0.8618925001480189,-0.9234485357832328,1.511948379628926,False
595,2020-03-01,-0.09386056181420939,-0.9607231020378922,0.7951414292156059,0.9601409891073254,0.4625731874072988,1.9790035629875236,-0.6817985203046305,-0.3834481131571714,False
623,2020-03-01,0.17694928451654204,2.136548949120488,0.39290846500707766,1.8089902404244704,0.3547888550999212,0.5216031520655162,-0.7422110622341658,0.0473238170214871,False
642,2020-03-01,0.4754115802992476,0.958437510240308,1.0645960869496796,-0.2763877308507412,-0.8661867569294069,-0.6980332870912012,0.6472768149354967,-0.6419112712643665,False
672,2020-03-01,-1.5976231679618849,-0.9607231020378922,0.5911317093437007,-0.8037373511049976,1.2604245677007522,-0.3500668881051758,0.0189866855222575,-0.6419112712643665,False
755,2020-03-01,-0.18954526963302476,-0.9607231020378922,2.2622318888782202,0.0597221507775518,0.2084292226044153,-0.1251737861996547,-0.9234485357832328,0.2196325890929505,False
795,2020-03-01,0.14158479409547822,-0.9607231020378922,0.22253887257319743,-0.2763877308507412,-0.3955949513134956,-0.5209432361415539,0.3452142140303479,-0.1249849550499762,False
856,2020-03-01,0.9204188683740027,-0.9607231020378922,-0.34453882396492785,1.1848057776794745,-0.8811374797182774,-0.4519907736832902,-0.4543631757978191,-0.1249849550499762,False
926,2020-03-01,-0.7551407939650592,-0.9607231020378922,0.45789135161604944,-1.4569192489873644,-0.6845128467783488,-0.8276678656999968,-0.7422110622341658,-0.2972937271214397,False
959,2020-03-01,-0.7309992732640554,-0.9607231020378922,-0.2331759660746932,1.094990965070979,0.3547888550999212,2.6672098956413954,-1.2859237003664226,2.0288746958433164,False
967,2020-03-01,1.9086780307102242,-0.9607231020378922,-1.8746449237555016,0.9957052960105504,-1.190119063422827,-0.7370929762926582,0.0733578949642194,-0.2972937271214397,False
980,2020-03-01,-0.27452728281426647,-0.9607231020378922,-1.7407764556302738,-0.2763877308507412,-1.190119063422827,-0.0782180364556573,-0.6645377971459784,-0.4696024991929031,False
992,2020-03-01,0.03527707021377349,-0.9607231020378922,2.767714918040546,-1.4569192489873644,-0.2108331410112111,-1.0517276032837388,-1.2859237003664226,2.459646626021975,False
1020,2020-03-01,-1.5594926955622825,1.944256806778955,1.5463142632263271,1.1258902016305878,-0.1227281547515601,3.4082426820834795,-1.1499955408333584,-0.3834481131571714,False
1025,2020-03-01,-0.6674737436958003,-0.9607231020378922,-2.1727372727784213,-2.1101011468697317,-1.190119063422827,-1.1112434702508478,-0.1984984241019089,-0.6419112712643665,False
1073,2020-03-01,-0.5652929635995289,1.944256806778955,-1.3159300850100115,-1.4569192489873644,-0.8468061960731227,-0.9258286463282316,-0.1984984241019089,0.995022063414536,False
1078,2020-03-01,-0.17883801791252643,-0.9607231020378922,0.4303273827812853,0.2315314631884298,-0.1045080978255118,-0.269519039143074,1.4326394902948616,0.0473238170214871,False
1150,2020-03-01,-0.1466006977091844,-0.9607231020378922,-1.0033291666582682,-2.1101011468697317,-0.0314381245307658,-1.1112434702508478,-0.87813922176723,-0.2111393410857079,False
1152,2020-03-01,-0.5279927610540476,0.15650237477045204,-0.8175891157142469,-1.074832332576304,-0.8038920837921399,-0.5756006723676519,-0.3193234470651641,-0.6419112712643665,False
1200,2020-03-01,0.03900877215138387,-0.15878801468414055,1.568096990066521,0.3767941670316256,-0.0562416829589653,0.7878537704519719,-0.1984984241019089,-0.6419112712643665,False
1230,2020-03-01,0.49173578360260967,-0.9607231020378922,-0.9604861598045915,0.3069590912249583,-0.6751497469491915,-0.5440922611491457,-0.1984984241019089,-0.6419112712643665,False
1309,2020-03-01,3.1634320720790927,-0.9607231020378922,1.3784790245673264,0.1495369633860473,0.2775434591737837,-0.975063094475917,0.0803285519671413,-0.6419112712643665,False
1337,2020-03-01,-0.7416290754689862,0.15650237477045204,-0.2543054297865504,-0.4216504346939372,-0.2631743123091781,0.3066346007112598,0.4539567416567993,-0.2111393410857079,False
1354,2020-03-01,0.4547360438866914,0.6422696296664215,0.03934887976966205,0.3767941670316256,-0.9429337964591872,-0.6138608632635647,-0.1984984241019089,-0.0388305690142445,False
1430,2020-03-01,-0.9186649733596497,-0.9607231020378922,-2.91117916711458,-0.2763877308507412,-1.190119063422827,0.5902102534699631,-0.7422110622341658,-0.0388305690142445,False
1486,2020-03-01,-0.4887611379248953,0.6422696296664215,-1.3164273876920884,0.8446076367760607,1.1272428143612954,0.7494104186420625,-0.4703547431680374,-0.0388305690142445,False
1511,2020-03-01,0.37344585045052225,0.3367433072132041,-0.11193763714862648,0.0597221507775518,-0.691761678324691,-0.3223877230098933,-0.379735995519251,-0.6419112712643665,False
1556,2020-03-01,-0.9344437515014304,1.944256806778955,-0.2543054297865504,-0.2763877308507412,-0.2631743123091781,1.29914914432746,-0.7422110622341658,0.8227132913430725,False
1572,2020-03-01,-1.5775768458963997,-0.9607231020378922,-1.1002405798564607,0.8446076367760607,-0.5034933287234186,0.852780105918253,-0.7422110622341658,0.995022063414536,False
1576,2020-03-01,-0.6510788106549238,-0.9607231020378922,-0.31202410960655574,-1.4569192489873644,2.2086783573272197,-0.6291649473351862,-0.560973479942571,0.3919413611644139,False
1625,2020-03-01,-0.9495133678068113,-0.9607231020378922,1.4114148520760779,0.3767941670316256,-0.0842901968773883,2.1871885946144243,-0.8509535898606171,0.3919413611644139,False
1657,2020-03-01,-0.2998494700904038,-0.9607231020378922,-1.137197634783496,0.3767941670316256,0.3547888550999212,0.2221651875887957,0.4539567416567993,0.0473238170214871,False
1660,2020-03-01,-0.26987607276031494,-0.9607231020378922,1.9978715455513707,-0.2763877308507412,0.0497433259938671,0.4111096940404962,0.3452142140303479,-0.5557568852286349,False
1664,2020-03-01,-0.44345997016159067,1.0001569475386582,-0.6807477540925585,-0.8037373511049976,0.3547888550999212,-0.3500668881051758,-0.8509535898606171,-0.2111393410857079,False
1756,2020-03-01,-0.12987597515911117,-0.9607231020378922,-0.11243493983070316,-0.2763877308507412,1.075745935240801,-0.6291649473351862,-0.1984984241019089,1.0811764494502676,False
1773,2020-03-01,1.0628523262726828,-0.9607231020378922,1.07448701799646,0.1495369633860473,0.9109557057681108,-0.5233428301972189,-0.0996415491709451,0.2196325890929505,False
1799,2020-03-01,0.02817066887375018,-0.9607231020378922,-1.5880332197183447,-0.1505554532226306,-0.5721558960137276,-0.3077792493221278,4.151202680956145,-0.0388305690142445,False
1815,2020-03-01,-0.4283990744255424,-0.9607231020378922,0.8263735920389481,-0.2763877308507412,0.9489842321457151,-0.0399578744844559,-0.4703547431680374,1.0811764494502676,False
1851,2020-03-01,-0.8177400551212554,-0.9607231020378922,2.947536777342498,0.5597555893018175,-0.3273782135503139,0.6825370644374293,-1.1046861180748275,-0.6419112712643665,False
1914,2020-03-01,-0.3018872421648279,-0.15878801468414055,3.651805879822912,0.1495369633860473,-0.2825960295124117,-0.5928794754095519,-1.2859237003664226,2.6319553980934383,False
1955,2020-03-01,0.19968947730716777,1.0955638492382325,2.8481748146894157,-0.4216504346939372,-0.0680721552247953,-0.6291649473351862,-0.365794605393638,-0.3834481131571714,False
1980,2020-03-01,0.36970211712649786,0.19999700684011731,-1.803516325610342,-0.1505554532226306,-1.190119063422827,-0.6291649473351862,0.2364716646553909,-0.3834481131571714,False
1988,2020-03-01,0.5532715810752983,0.4534665591881635,-1.5880332197183447,-1.4569192489873644,-0.5721558960137276,-1.0653312276775535,-0.4159834684805589,0.2196325890929505,False
2004,2020-03-01,-0.8679136332541908,-0.9607231020378922,1.9344772843541092,-0.5934597471048155,0.6333788557404995,-0.4892067053660041,0.8889268521626047,-0.3834481131571714,False
2061,2020-03-01,-0.5534124598559795,-0.9607231020378922,-0.09055934846062257,0.2315314631884298,0.273477941291716,1.413929871280326,-0.1984984241019089,-0.6419112712643665,False
